movie_id,person_id,job
510388,1673675,Producer
510388,67111,Producer
415010,234199,Director
415010,1114377,Producer
415010,1588849,Original Music Composer
369523,1467926,Director
369523,99665,Producer
369523,1932208,Producer
369523,34110,Producer
369523,28547,Producer
369523,1020051,Producer
369523,1292992,Producer
369523,2026770,Original Music Composer
369523,1467926,Producer
369523,2290692,Producer
369523,2032572,Producer
369523,1147955,Producer
468284,148455,Director
468284,20680,Producer
468284,70687,Original Music Composer
468284,1423727,Producer
468284,1438822,Producer
468284,37628,Producer
468284,20665,Producer
622420,1976339,Director
622420,1976340,Producer
622420,1976339,Producer
9694,17282,Director
9694,1182998,Screenplay
9694,58617,Producer
9694,58618,Producer
9694,562943,Producer
9694,35633,Original Music Composer
530081,62345,Producer
530081,2064788,Director
530081,51534,Producer
530081,557855,Producer
530081,2064788,Producer
530081,62580,Original Music Composer
530081,2064788,Screenplay
864168,54734,Producer
864168,1215038,Director
864168,1224498,Producer
864168,1215038,Producer
864168,928595,Producer
864168,2263741,Producer
864168,3207476,Producer
864168,1224540,Producer
864168,19274,Producer
864168,933102,Original Music Composer
864168,1224498,Screenplay
864168,1224540,Screenplay
42437,106345,Director
42437,69445,Original Music Composer
42437,41383,Producer
42437,999811,Producer
42437,106345,Screenplay
42437,229269,Screenplay
42437,129741,Screenplay
42437,129962,Screenplay
19933,108217,Director
19933,108217,Screenplay
19933,3393,Original Music Composer
19933,12229,Producer
19933,6889,Producer
19933,7911,Screenplay
246320,41029,Director
246320,59031,Director
246320,41878,Director
246320,59031,Screenplay
246320,41029,Screenplay
10642,66160,Producer
10642,57434,Producer
10642,57434,Director
10642,25143,Original Music Composer
3763,1034270,Original Music Composer
3763,33727,Director
3763,33736,Producer
3763,1080810,Producer
3763,1279793,Producer
3763,33727,Screenplay
294795,59291,Director
294795,2978,Screenplay
294795,2978,Producer
294795,21654,Producer
294795,59291,Producer
294795,43901,Producer
974262,586110,Director
974262,1561731,Producer
974262,1652302,Original Music Composer
728118,4634,Director
728118,4646,Producer
728118,4634,Producer
728118,74011,Original Music Composer
467673,1542345,Producer
467673,54204,Producer
467673,1365071,Producer
467673,54205,Producer
467673,1282402,Original Music Composer
467673,84439,Producer
467673,18184,Director
9263,15798,Director
9263,3416,Producer
9263,551,Producer
9263,2120,Original Music Composer
14299,81727,Director
14299,1260768,Producer
14299,946759,Producer
14299,3014066,Original Music Composer
14299,5287,Original Music Composer
13689,68758,Screenplay
13689,56349,Director
13689,58048,Producer
13689,1775172,Producer
13689,68310,Producer
13689,68309,Producer
13689,56352,Original Music Composer
11384,12840,Director
11384,23649,Producer
11384,16546,Producer
11384,12845,Original Music Composer
11384,18878,Producer
11384,29378,Screenplay
11384,23649,Screenplay
11384,16547,Producer
606679,1239766,Director
606679,2236,Producer
606679,2238,Producer
606679,1589504,Original Music Composer
10442,54797,Producer
10442,15106,Director
10442,65316,Screenplay
10442,5505,Producer
10442,20897,Original Music Composer
965,40,Director
965,40,Screenplay
965,40,Producer
965,1045,Original Music Composer
121642,2166,Director
121642,1257359,Producer
121642,2402983,Original Music Composer
121642,2166,Producer
121642,1266996,Original Music Composer
9843,59854,Producer
9843,20181,Producer
9843,59848,Director
9843,1472682,Original Music Composer
9843,59848,Screenplay
9843,59861,Screenplay
948276,220692,Screenplay
948276,3066905,Producer
948276,1188208,Director
458131,59416,Producer
458131,35550,Producer
458131,1525533,Producer
458131,1501297,Producer
458131,2219,Producer
458131,38270,Director
458131,1127214,Producer
920081,2152610,Director
920081,2381489,Screenplay
920081,30053,Producer
920081,1320530,Original Music Composer
920081,1562416,Original Music Composer
475888,58164,Director
475888,58164,Producer
475888,81263,Producer
475888,1410752,Producer
475888,1553842,Producer
475888,1888280,Screenplay
475888,29238,Screenplay
475888,1943130,Producer
475888,2307662,Original Music Composer
2690,3146,Screenplay
2690,3147,Producer
2690,3146,Producer
2690,3146,Director
2690,27033,Producer
2690,4103,Producer
2690,5805,Original Music Composer
2690,3147,Screenplay
2690,3159,Producer
718633,1551350,Producer
718633,718,Producer
718633,2205835,Producer
718633,94457,Producer
718633,1908034,Producer
718633,1932093,Producer
718633,53758,Producer
718633,67759,Producer
718633,2690188,Screenplay
718633,5287,Original Music Composer
718633,1489789,Original Music Composer
718633,4587,Director
718633,4587,Producer
38780,23799,Director
38780,40609,Producer
38780,23806,Original Music Composer
38780,43901,Producer
38780,23799,Producer
284674,1351814,Director
284674,1318707,Producer
284674,1211214,Producer
284674,999763,Producer
284674,1223867,Producer
284674,1205435,Original Music Composer
522444,1538845,Screenplay
522444,81328,Director
522444,1180197,Producer
522444,940630,Producer
522444,1213131,Screenplay
522444,80683,Producer
522444,1014694,Original Music Composer
20530,131010,Screenplay
20530,95501,Director
20530,1115028,Producer
20530,95501,Screenplay
20530,993312,Original Music Composer
483983,18072,Director
483983,65311,Screenplay
483983,1334476,Screenplay
483983,18072,Screenplay
483983,18072,Producer
483983,37031,Original Music Composer
483983,2318218,Original Music Composer
17684,82307,Director
17684,1911460,Original Music Composer
17684,5966582,Original Music Composer
79108,1120696,Screenplay
79108,1120695,Producer
79108,1375201,Director
79108,61932,Producer
79108,1375201,Screenplay
51588,54597,Director
51588,60068,Original Music Composer
51588,970765,Producer
51588,1886,Producer
10295,56742,Director
10295,49453,Producer
10295,56742,Screenplay
10295,5810,Screenplay
10295,49454,Original Music Composer
10295,49456,Original Music Composer
913673,109016,Director
913673,109017,Director
913673,109016,Producer
913673,109017,Producer
913673,1477332,Producer
913673,2386706,Producer
913673,1152774,Original Music Composer
11502,69634,Screenplay
11502,43553,Screenplay
11502,3556,Director
11502,3556,Screenplay
11502,12013,Original Music Composer
15392,20801,Screenplay
15392,1723,Director
15392,6918,Original Music Composer
15392,79900,Producer
1159559,61122,Producer
1159559,2564279,Producer
1159559,1661850,Screenplay
1159559,26458,Director
1159559,7229,Original Music Composer
1159559,26458,Screenplay
1159559,20204,Producer
758336,2429949,Producer
758336,1932093,Producer
758336,67759,Producer
758336,52413,Screenplay
758336,52413,Director
758336,983343,Original Music Composer
532908,17087,Director
532908,447616,Producer
532908,17087,Producer
532908,37261,Producer
411999,3282217,Original Music Composer
411999,558465,Director
411999,1426096,Original Music Composer
411999,37022,Producer
411999,1361565,Producer
411999,1667893,Producer
411999,1485598,Producer
411999,1820861,Producer
411999,1317049,Producer
419507,120025,Director
419507,120020,Director
419507,120019,Director
419507,1397752,Director
419507,120020,Screenplay
419507,120019,Screenplay
419507,120025,Screenplay
419507,1397752,Screenplay
419507,134224,Screenplay
419507,120024,Producer
293452,40256,Director
293452,3972,Screenplay
293452,54871,Producer
293452,54419,Producer
293452,41892,Producer
42801,12329,Director
42801,28256,Screenplay
42801,12330,Screenplay
42801,3778,Producer
42801,30634,Original Music Composer
42801,2900850,Screenplay
618353,1113050,Original Music Composer
618353,124279,Director
618353,124279,Producer
618353,1964180,Producer
874300,34517,Director
874300,212475,Producer
874300,1229804,Producer
874300,1229805,Producer
874300,111465,Producer
874300,22234,Original Music Composer
15681,78530,Director
15681,50629,Producer
15681,575797,Producer
15681,229571,Screenplay
15681,69445,Original Music Composer
15681,229269,Screenplay
15681,78530,Screenplay
6081,1927,Director
6081,47844,Screenplay
6081,47845,Screenplay
6081,1927,Screenplay
6081,1927,Producer
6081,1938,Original Music Composer
554600,2152816,Director
554600,53677,Producer
554600,1785024,Original Music Composer
554600,2152816,Screenplay
30588,13848,Director
30588,13848,Producer
30588,13848,Original Music Composer
16314,12962,Director
16314,139849,Screenplay
16314,2100310,Producer
16314,2847578,Producer
16314,3908600,Producer
16314,21467,Original Music Composer
5852,18691,Producer
5852,46090,Producer
5852,1296,Producer
5852,38083,Producer
5852,46087,Producer
5852,46085,Director
5852,46088,Producer
5852,7229,Original Music Composer
330112,77723,Director
330112,986415,Producer
330112,951484,Producer
330112,56932,Producer
330112,1793465,Producer
330112,70729,Producer
330112,1099499,Original Music Composer
11647,66718,Director
11647,65994,Producer
11647,66718,Screenplay
11647,21903,Original Music Composer
11647,65994,Director
11647,66719,Screenplay
12994,1300,Director
12994,8216,Producer
12994,8215,Producer
12994,1224447,Producer
12994,39993,Original Music Composer
517331,96690,Director
517331,47059,Producer
517331,27715,Producer
517331,2114446,Producer
517331,1179663,Producer
517331,955318,Producer
517331,968298,Producer
517331,1853251,Original Music Composer
10726,66801,Screenplay
10726,5930,Original Music Composer
10726,66802,Screenplay
10726,66800,Director
10726,5917,Producer
10839,7767,Director
10839,36845,Producer
10839,67065,Producer
10839,67066,Producer
10839,12142,Original Music Composer
10839,2665,Screenplay
10839,67062,Screenplay
10839,67064,Screenplay
110398,225009,Director
110398,98252,Screenplay
110398,1115930,Producer
110398,87260,Producer
110398,1075100,Producer
110398,225009,Producer
110398,1393595,Original Music Composer
186992,238384,Screenplay
186992,238384,Director
186992,1174345,Producer
186992,49067,Producer
9448,58036,Director
9448,58037,Screenplay
9448,21586,Producer
9448,10814,Producer
9448,58038,Producer
9448,5912,Original Music Composer
665828,2419,Producer
665828,2419,Screenplay
665828,2420,Screenplay
665828,968400,Original Music Composer
665828,51323,Producer
665828,2419,Director
28055,29500,Original Music Composer
28055,25826,Director
28055,51421,Screenplay
28055,938562,Producer
28055,1932320,Producer
14123,129952,Director
14123,7626,Producer
14123,16838,Producer
14123,553148,Producer
14123,1225554,Screenplay
14123,37002,Original Music Composer
720755,201799,Director
720755,2325703,Producer
720755,216057,Original Music Composer
720755,1636994,Producer
8288,3658,Producer
8288,1243,Director
20726,6592,Director
20726,112078,Screenplay
20726,12966,Screenplay
20726,12965,Screenplay
20726,112076,Screenplay
20726,8277,Producer
20726,4500,Original Music Composer
431072,80215,Director
431072,1059572,Producer
703771,1612783,Director
703771,1220917,Screenplay
588921,2267529,Director
588921,1558952,Original Music Composer
588921,57810,Director
588921,57810,Screenplay
588921,57810,Producer
588921,2267529,Producer
588921,2267536,Producer
588921,2267537,Producer
18896,83793,Director
18896,53433,Producer
18896,83793,Original Music Composer
18896,2908763,Original Music Composer
18896,1586260,Original Music Composer
24873,19244,Director
24873,33008,Producer
24873,33009,Producer
24873,87463,Original Music Composer
24873,1250017,Original Music Composer
395814,53525,Director
395814,76013,Producer
395814,1511809,Producer
395814,92595,Original Music Composer
523936,3009491,Original Music Composer
523936,1362747,Producer
523936,3149048,Producer
523936,1402235,Producer
523936,3116498,Producer
523936,1362749,Producer
523936,1223236,Director
523936,2041419,Producer
523936,2041420,Producer
26914,45577,Director
26914,45577,Screenplay
26914,47116,Screenplay
26914,42054,Original Music Composer
10818,68813,Director
10818,68813,Screenplay
10818,68818,Producer
10818,68819,Producer
10818,68820,Original Music Composer
18331,3663,Director
18331,3375,Original Music Composer
18331,936699,Producer
15854,12099,Director
15854,135795,Screenplay
15854,590928,Screenplay
15854,11098,Original Music Composer
15854,1593108,Producer
14736,71947,Director
14736,5281,Producer
14736,5287,Original Music Composer
14736,2694983,Producer
9711,25882,Director
9711,42686,Producer
9711,58709,Screenplay
13537,35179,Producer
13537,21807,Director
13537,14695,Producer
13537,53785,Producer
13537,1030585,Producer
13537,5359,Original Music Composer
2621,5149,Screenplay
2621,27530,Screenplay
2621,5149,Director
2621,14337,Producer
852438,67717,Director
852438,52989,Producer
852438,1719408,Producer
852438,956711,Producer
852438,56787,Producer
852438,67717,Producer
852438,8570,Producer
852438,2949,Original Music Composer
1079485,1867016,Screenplay
1079485,1968395,Original Music Composer
1079485,3122176,Producer
1079485,1482026,Producer
1079485,3122176,Director
1265063,1673675,Producer
1265063,339,Producer
1265063,78160,Director
1265063,78160,Producer
1265063,3186,Original Music Composer
1265063,142391,Original Music Composer
1265063,428915,Producer
531509,55177,Original Music Composer
531509,1213167,Director
531509,1301687,Producer
531509,17451,Producer
513409,82337,Director
513409,142391,Original Music Composer
513409,968471,Original Music Composer
513409,4447,Producer
513409,1527474,Producer
513409,954164,Producer
513409,1242110,Producer
513409,82337,Screenplay
513409,968470,Original Music Composer
513409,578,Producer
209249,81256,Director
209249,81259,Producer
209249,1105728,Producer
209249,958156,Producer
209249,25501,Producer
209249,4278,Original Music Composer
59429,229359,Director
59429,229359,Screenplay
59429,2977150,Producer
59429,2977149,Producer
59429,2977151,Producer
10836,27991,Director
10836,58046,Screenplay
10836,27992,Producer
10836,43332,Original Music Composer
491926,59665,Original Music Composer
491926,57454,Director
491926,114296,Producer
491926,1316664,Producer
491926,2647742,Producer
491926,57454,Producer
491926,50355,Producer
491926,2441517,Producer
491926,1531843,Producer
491926,16808,Producer
491926,61095,Producer
491926,42154,Producer
785533,182892,Director
785533,51702,Producer
785533,67599,Producer
785533,2047865,Original Music Composer
785533,2704462,Original Music Composer
454458,49911,Original Music Composer
454458,2294,Producer
454458,12079,Director
454458,21156,Producer
454458,12067,Producer
454458,2463883,Screenplay
335777,59706,Original Music Composer
335777,1098477,Director
335777,34899,Producer
335777,1098478,Producer
335777,1396311,Producer
335777,5429294,Producer
335777,5429295,Producer
335777,4735726,Producer
335777,5429296,Producer
532938,1364491,Director
532938,2075261,Director
4965,40273,Screenplay
4965,15244,Screenplay
4965,28239,Screenplay
4965,22056,Producer
4965,4769,Producer
4965,33,Producer
4965,4140,Original Music Composer
4965,5501,Director
4965,5501,Producer
606876,1243,Director
606876,1243,Screenplay
606876,15607,Producer
606876,1265,Producer
606876,1666522,Producer
66195,550681,Director
66195,41674,Original Music Composer
520901,42712,Director
520901,42712,Screenplay
520901,1453310,Producer
520901,22141,Producer
520901,544355,Original Music Composer
16962,90202,Producer
16962,80948,Director
16962,62358,Original Music Composer
414453,45584,Producer
414453,1102080,Producer
414453,3288,Producer
414453,1731647,Producer
414453,1555636,Director
414453,1731648,Producer
414453,17045,Producer
414453,1951552,Original Music Composer
414453,1951555,Original Music Composer
383869,121588,Director
383869,54171,Producer
383869,380629,Producer
383869,1818722,Original Music Composer
383869,2117698,Producer
339987,1305138,Director
339987,1739735,Screenplay
339987,69156,Producer
339987,52733,Producer
339987,23451,Original Music Composer
317557,6495,Director
317557,60185,Screenplay
317557,22047,Original Music Composer
317557,38804,Producer
317557,52693,Producer
43904,142865,Director
43904,1118847,Producer
43904,18479,Original Music Composer
43904,142916,Screenplay
43904,142865,Screenplay
43904,142917,Screenplay
301272,1668748,Producer
301272,1382321,Screenplay
301272,1382322,Screenplay
301272,239152,Original Music Composer
301272,120652,Screenplay
301272,929899,Screenplay
301272,120653,Director
301272,120652,Director
301272,120653,Screenplay
433252,1117026,Director
433252,5581,Original Music Composer
433252,51675,Producer
433252,4135,Producer
433252,582698,Producer
18129,3224,Director
18129,21672,Screenplay
18129,7182,Original Music Composer
18129,1032,Producer
18129,2120939,Producer
18129,14368,Producer
458302,64576,Producer
458302,36859,Producer
458302,2322055,Original Music Composer
458302,544034,Director
431937,1542343,Producer
431937,54204,Producer
