movie_id,person_id,name,cast_order
2768,41732,Nina van Pallandt,3
2768,1103,Bill Duke,4
2768,41734,Brian Davies,5
2768,41729,K Callan,6
2768,41735,Tom Stewart,7
2768,41736,Patricia Carr,8
2768,66296,David Cryer,9
97434,5472,Colin Firth,0
97434,6941,Cameron Diaz,1
97434,4566,Alan Rickman,2
97434,14011,Tom Courtenay,3
97434,2283,Stanley Tucci,4
97434,9599,Cloris Leachman,5
97434,126042,Alex Macqueen,6
97434,1179344,Joe Berryman,7
97434,112894,Anna Skellern,8
97434,1278554,Lorna Brown,9
655082,17497,Romain Duris,0
655082,2201315,Emma Mackey,1
655082,1071606,Pierre Deladonchamps,2
655082,1187034,Armande Boulanger,3
655082,1935253,Andranic Manet,4
655082,549333,Alexandre Steiger,5
655082,78470,Philippe Hérisson,6
655082,1328140,Jérémie Petrus,7
655082,1643364,Jérémy Lopez,8
655082,1170752,Frédéric Merlo,9
13320,1932,Audrey Hepburn,0
13320,30181,Fred Astaire,1
13320,83393,Kay Thompson,2
13320,9746,Michel Auclair,3
13320,41958,Robert Flemyng,4
13320,1461562,Dovima,5
13320,145861,Suzy Parker,6
13320,1461565,Sunny Hartnett,7
13320,22099,Jean Del Val,8
13320,118231,Virginia Gibson,9
492353,78535,Fabio De Luigi,0
492353,1097436,Miriam Leone,1
492353,16021,Barbara Bouchet,2
492353,223776,Lucia Ocone,3
492353,1140127,Marina Rocco,4
492353,120181,Susy Laude,5
492353,556722,Francesco Di Leva,6
492353,238495,Carlo Luca De Ruggieri,7
492353,1423301,Maurizio Lombardi,8
492353,85648,Eros Pagni,9
484751,145121,Pierre Niney,0
484751,123989,Anaïs Demoustier,1
484751,54233,Vincent Rottiers,2
484751,1180973,Chloé Stefani,3
484751,20667,Sami Bouajila,4
484751,579211,Damien Bonnard,5
484751,5318,Élisabeth Commelin,6
484751,2473310,Amélie Bénady,7
484751,2473313,Calypso Buijtenhuijs,8
484751,1841421,Yasin Houicha,9
12088,38559,Christopher Lambert,0
12088,2115,Kurtwood Smith,1
12088,51641,Loryn Locklin,2
12088,5365,Clifton Collins Jr.,3
12088,27993,Jeffrey Combs,4
12088,104907,Lincoln Kilpatrick,5
12088,27736,Tom Towles,6
12088,26491,Vernon Wells,7
12088,37028,Carolyn Purdy-Gordon,8
12088,1282301,Alan Zitner,9
267192,5472,Colin Firth,0
267192,9642,Jude Law,1
267192,2227,Nicole Kidman,2
267192,350,Laura Linney,3
267192,529,Guy Pearce,4
267192,17287,Dominic West,5
267192,556356,Vanessa Kirby,6
267192,20471,Demetri Goritsas,7
267192,1502462,Harry Attwell,8
267192,1738224,Angela Ashton,9
450489,1216606,Gugu Mbatha-Raw,0
450489,91520,Michiel Huisman,1
450489,4581,Steve Coogan,2
450489,1181329,Timothy Simons,3
450489,67837,Jacki Weaver,4
450489,1240487,Kate McKinnon,5
450489,4690,Christopher Walken,6
450489,1838225,Zach Cherry,7
450489,1569001,Jessie Ennis,8
450489,1377670,Glenn Fleshler,9
805327,1136940,Lili Reinhart,0
805327,1773397,Danny Ramirez,1
805327,1785590,David Corenswet,2
805327,103390,Aisha Dee,3
805327,71402,Andrea Savage,4
805327,36422,Luke Wilson,5
805327,9781,Nia Long,6
805327,2938285,Sahara Ale,7
805327,1726473,Amanda Knapic,8
805327,2338811,Sarah J. Bartholomew,9
244566,119592,Aubrey Plaza,0
244566,122889,Dane DeHaan,1
244566,4764,John C. Reilly,2
244566,28640,Molly Shannon,3
244566,57854,Cheryl Hines,4
244566,781,Paul Reiser,5
244566,5661,Matthew Gray Gubler,6
244566,84223,Anna Kendrick,7
244566,1364232,Eva La Dare,8
244566,3289,Paul Weitz,9
291984,239019,Kit Harington,0
291984,524,Natalie Portman,1
291984,1277188,Jacob Tremblay,2
291984,4038,Susan Sarandon,3
291984,8534,Kathy Bates,4
291984,224167,Ben Schnetzer,5
291984,9030,Thandiwe Newton,6
291984,205053,Jared Keeso,7
291984,231547,Chris Zylka,8
291984,66443,Amara Karan,9
339404,974317,Kate Upton,0
339404,109513,Alexandra Daddario,1
339404,26970,Matt Barr,2
339404,191202,Matt Jones,3
339404,53493,Kal Penn,4
339404,27588,Michael Benyaer,5
339404,587339,Emy Aneke,6
339404,54696,Joe Nuñez,7
339404,52997,Rob Corddry,8
339404,28640,Molly Shannon,9
740925,1154835,Cristina Rodlo,0
740925,212776,Marc Menchaca,1
740925,115443,David Figlioli,2
740925,133671,Claudia Coulter,3
740925,1358092,David Barrera,4
740925,3266517,Moronkę Akinola,5
740925,59039,Mitchell Mullen,6
740925,1956644,Vala Norén,7
740925,3266519,Ilinca Neacşu,8
740925,1034685,Cosmina Stratan,9
648878,73421,Joaquin Phoenix,0
648878,77013,Deirdre O'Connell,1
648878,54693,Emma Stone,2
648878,2380397,Micheal Ward,3
648878,1253360,Pedro Pascal,4
648878,1918862,Cameron Mann,5
648878,2973042,Matt Gomez Hidaka,6
648878,56680,Luke Grimes,7
648878,2333351,Amélie Hoeferle,8
648878,5365,Clifton Collins Jr.,9
287590,1324666,Kaito Ishikawa,0
287590,1271328,Ayaka Sasaki,1
287590,1071545,Kenji Akabane,2
287590,1065297,Kensho Ono,3
287590,1245094,Nobuhiko Okamoto,4
287590,126698,Kenji Nojima,5
287590,115304,Mitsuru Miyamoto,6
287590,237076,Rikiya Koyama,7
287590,20664,Koichi Yamadera,8
287590,84505,Hiroaki Hirata,9
248705,1003,Jean Reno,0
248705,28781,Christian Clavier,1
248705,24893,Franck Dubosc,2
248705,13688,Karin Viard,3
248705,4529,Sylvie Testud,4
248705,64913,Marie-Anne Chazel,5
248705,83969,Ary Abittan,6
248705,1146860,Alex Lutz,7
248705,4814,Pascal N'Zonzi,8
248705,238460,Nicolas Vaude,9
86835,3894,Christian Bale,0
86835,112,Cate Blanchett,1
86835,524,Natalie Portman,2
86835,6197,Brian Dennehy,3
86835,3131,Antonio Banderas,4
86835,76792,Freida Pinto,5
86835,8210,Wes Bentley,6
86835,103554,Isabel Lucas,7
86835,20374,Teresa Palmer,8
86835,17606,Imogen Poots,9
2155,880,Ben Affleck,0
2155,6885,Charlize Theron,1
2155,33,Gary Sinise,2
2155,1117,Dennis Farina,3
2155,15864,Clarence Williams III,4
2155,11160,Danny Trejo,5
2155,10825,Donal Logue,6
2155,22063,James Frain,7
2155,6542,Isaac Hayes,8
2155,18976,Ashton Kutcher,9
624808,237455,Sam Claflin,0
624808,81364,Olivia Munn,1
624808,73357,Eleanor Tomlinson,2
624808,76792,Freida Pinto,3
624808,54811,Joel Fry,4
624808,1287084,Jack Farthing,5
624808,2391875,Allan Mustafa,6
624808,1016119,Tim Key,7
624808,1423098,Aisling Bea,8
624808,231223,Paolo Mazzarelli,9
75761,576222,Chase Williamson,0
75761,110909,Rob Mayes,1
75761,13242,Paul Giamatti,2
75761,6574,Clancy Brown,3
75761,114674,Glynn Turman,4
75761,17005,Doug Jones,5
75761,43774,Daniel Roebuck,6
75761,576223,Fabianne Therese,7
75761,928575,Jonny Weston,8
75761,447244,Jimmy Wong,9
10552,69597,Drew Barrymore,0
10552,4512,James Woods,1
10552,7169,Alan King,2
10552,12521,Kenneth McMillan,3
10552,14416,Robert Hays,4
10552,12407,Candy Clark,5
10552,37421,James Naughton,6
10552,61232,Tony Munafo,7
10552,1568110,Court Miller,8
10552,1462345,Russell Horton,9
763148,98285,Bella Thorne,0
763148,2849483,Benjamin Mascolo,1
763148,2762412,Sebastiano Pigazzi,2
763148,2852234,Bonnie Baddoo,3
763148,128225,Giampiero Judica,4
763148,81508,Robert Davide,5
763148,2238174,Nikolay Moss,6
763148,2185861,Emma Lo Bianco,7
763148,2661519,Linda Zampaglione,8
763148,2649928,Giulio Brizzi,9
11159,4154,Brenda Blethyn,0
11159,17352,Marianne Jean-Baptiste,1
11159,9191,Timothy Spall,2
11159,127164,Phyllis Logan,3
11159,68384,Claire Rushbrook,4
11159,93177,Lee Ross,5
11159,72305,Lesley Manville,6
11159,42998,Elizabeth Berrington,7
11159,145694,Michele Austin,8
11159,5319,Ron Cook,9
8736,24040,Jean-Luc Couchard,0
8736,19119,Mélanie Laurent,1
8736,24041,François Damiens,2
8736,8293,Marion Cotillard,3
8736,2413,Dominique Pinon,4
8736,51325,Jérémie Renier,5
8736,56226,Florence Foresti,6
8736,19934,Catherine Jacob,7
8736,41879,Marie Kremer,8
8736,1898528,Evelyne Demaude,9
1175942,6807,Sam Rockwell,0
1175942,1231717,Marc Maron,1
1175942,1625558,Awkwafina,2
1175942,64342,Craig Robinson,3
1175942,1560244,Anthony Ramos,4
1175942,1545693,Zazie Beetz,5
1175942,1075037,Danielle Brooks,6
1175942,10871,Natasha Lyonne,7
1175942,2408703,Maria Bakalova,8
1175942,24357,Alex Borstein,9
652483,1073487,Larissa Manoela,0
652483,1150967,Erasmo Carlos,1
652483,2207669,André Luiz Frambach,2
652483,1161887,Katiuscia Canoro,3
652483,560263,Dani Ornellas,4
652483,1085278,Sílvia Lourenço,5
652483,150494,Michel Bercovitch,6
652483,2597009,Mariana Amâncio,7
652483,2597014,Nayobe Nzainab,8
652483,2597015,Phellyx Moura,9
5879,46239,Eiko Matsuda,0
5879,21503,Tatsuya Fuji,1
5879,142535,Aoi Nakajima,2
5879,136880,Yasuko Matsui,3
5879,310173,Meika Seri,4
5879,134619,Kanae Kobayashi,5
5879,33732,Taiji Tonoyama,6
5879,1268220,Kyōji Kokonoe,7
5879,1270263,Naomi Shiraishi,8
5879,2285226,Shinkichi Noda,9
11657,15135,Alain Delon,0
11657,37131,Bourvil,1
11657,14276,Gian Maria Volonté,2
11657,2565,Yves Montand,3
11657,27440,François Périer,4
11657,35003,Paul Crauchet,5
11657,70349,André Ekyan,6
11657,32101,Paul Amiot,7
11657,37309,Pierre Collet,8
11657,54403,Jean-Pierre Posier,9
24226,3636,Paul Newman,0
24226,44079,Charlotte Rampling,1
24226,5251,Jack Warden,2
24226,2091,James Mason,3
24226,47137,Milo O'Shea,4
24226,32225,Lindsay Crouse,5
24226,2651,Edward Binns,6
24226,20972,Julie Bovasso,7
24226,29021,Roxanne Hart,8
24226,51551,James Handy,9
10344,7036,Eric Stoltz,0
10344,14668,Daphne Zuniga,1
10344,21283,Lee Richardson,2
10344,20211,John Getz,3
10344,61167,Frank C. Turner,4
10344,64874,Ann Marie Lee,5
10344,26089,Garry Chalk,6
10344,160111,Saffron Henderson,7
10344,35547,Harley Cross,8
10344,198472,Matthew Moore,9
11114,68130,Sean Marshall,0
11114,553509,Helen Reddy,1
11114,40945,Jim Dale,2
11114,1937,Mickey Rooney,3
11114,7503,Red Buttons,4
11114,7632,Shelley Winters,5
11114,142726,Jane Kean,6
11114,2771,Jim Backus,7
11114,4974,Charles Tyner,8
11114,1217505,Gary Morgan,9
1786,19071,Gaspard Manesse,0
1786,19072,Raphael Fejtö,1
1786,19073,Francine Racette,2
1786,19074,Stanislas Carré de Malberg,3
1786,19075,Philippe Morier-Genoud,4
1786,7693,François Berléand,5
1786,19076,François Négret,6
1786,17546,Peter Fitz,7
1786,19078,Pascal Rivet,8
1786,19079,Richard Leboeuf,9
228973,34434,Missy Peregrym,0
228973,64612,Jeff Roop,1
228973,34489,Eric Balfour,2
228973,14902,Nicholas Campbell,3
7300,1160,Michelle Pfeiffer,0
7300,1461,George Clooney,1
7300,52404,Mae Whitman,2
7300,15789,Alex D. Linz,3
7300,1466,Charles Durning,4
7300,69697,Jon Robin Baitz,5
7300,13420,Ellen Greene,6
7300,2956,Amanda Peet,7
7300,4887,Joe Grifasi,8
7300,138243,Pete Hamill,9
50725,17052,Topher Grace,0
50725,1772,Anna Faris,1
50725,58873,Dan Fogler,2
50725,20374,Teresa Palmer,3
50725,49961,Michelle Trachtenberg,4
50725,2712,Michael Biehn,5
50725,73457,Chris Pratt,6
50725,167081,Jeanie Hackett,7
50725,66446,Lucy Punch,8
50725,84075,Demetri Martin,9
227300,17178,Patrick Wilson,0
227300,1032886,Kevin Bigley,1
227300,62064,Chris Pine,2
227300,56731,Jessica Alba,3
227300,11477,Ray Liotta,4
227300,131520,Brooklyn Decker,5
227300,18473,James Badge Dale,6
227300,27105,Ed Helms,7
227300,1072882,Mindy Robinson,8
227300,74748,Randy Couture,9
10860,35,Sally Field,0
10860,67274,Dolly Parton,1
10860,4090,Shirley MacLaine,2
10860,589,Daryl Hannah,3
10860,3019,Olympia Dukakis,4
10860,1204,Julia Roberts,5
10860,4139,Tom Skerritt,6
10860,9880,Sam Shepard,7
10860,32597,Dylan McDermott,8
10860,18916,Kevin J. O'Connor,9
53457,5470,Kristin Scott Thomas,0
53457,228884,Mélusine Mayance,1
53457,17498,Niels Arestrup,2
53457,9005,Frédéric Pierrot,3
53457,19062,Michel Duchaussoy,4
53457,19165,Dominique Frot,5
53457,566307,Natasha Mashkevich,6
53457,24462,Gisèle Casadesus,7
53457,18992,Aidan Quinn,8
53457,566308,Sarah Ber,9
8841,64155,François Bégaudeau,0
8841,3094650,Arthur Fogel,1
8841,1652621,Damien Gomes,2
8841,69189,Esmeralda Ouertani,3
8841,69190,Rachel Regulier,4
8841,69196,Louise Grinberg,5
8841,69197,Rabah Nait Oufella,6
8841,69188,Franck Keïta,7
8841,1652590,Agame Malembo-Emene,8
8841,1652594,Angélica Sancio,9
245842,517,Pierce Brosnan,0
245842,115150,Kaya Scodelario,1
245842,239996,Benjamin Walker,2
245842,227,William Hurt,3
245842,5823,Julie Andrews,4
245842,64439,Fan Bingbing,5
245842,59254,Pablo Schreiber,6
245842,1173230,Ben Lloyd-Hughes,7
245842,3052,Rachel Griffiths,8
245842,1359547,Paul Ireland,9
809140,13240,Mark Wahlberg,0
809140,2461,Mel Gibson,1
809140,67837,Jacki Weaver,2
809140,589722,Teresa Ruiz,3
809140,56890,Malcolm McDowell,4
809140,1257563,Annet Mahendru,5
809140,1197895,Cody Fern,6
809140,137323,Winter Ave Zoli,7
809140,1511408,Faith Jefferies,8
809140,98804,Ronnie Gene Blevins,9
176241,3972,Wentworth Miller,0
176241,86468,Sarah Wayne Callies,1
176241,10862,Dominic Purcell,2
176241,58006,Jodi Lyn O'Keefe,3
176241,17341,Amaury Nolasco,4
176241,17343,Robert Knepper,5
176241,886,William Fichtner,6
176241,169920,Leon Russom,7
176241,33457,Amy Aquino,8
176241,15309,Lori Petty,9
9318,34676,Roger Carel,0
9318,589521,Pierre Tornade,1
9318,57289,Graham Bushnell,2
9318,24387,Pierre Mondy,3
9318,18779,Maurice Risch,4
9318,48417,Roger Lumont,5
9318,24758,Nicolas Silberg,6
9318,536137,Albert Augier,7
9318,24303,Paul Bisciglia,8
9318,71305,Bertie Cortez,9
3766,33741,Rita Hayworth,0
3766,40,Orson Welles,1
3766,11027,Everett Sloane,2
3766,33742,Glenn Anders,3
3766,2097,Ted de Corsia,4
3766,14364,Erskine Sanford,5
3766,33743,Gus Schilling,6
3766,33745,Carl Frank,7
3766,33744,Louis Merrill,8
3766,33746,Evelyn Ellis,9
1083433,2420169,Chase Sui Wonders,0
1083433,1642789,Madelyn Cline,1
1083433,2286541,Sarah Pidgeon,2
1083433,33259,Jennifer Love Hewitt,3
1083433,33260,Freddie Prinze Jr.,4
1083433,1599391,Jonah Hauer-King,5
1083433,3052321,Tyriq Withers,6
1083433,11863,Sarah Michelle Gellar,7
1083433,20215,Billy Campbell,8
1083433,33285,Brandy Norwood,9
583268,78124,François Civil,0
583268,228714,Ana Girardot,1
583268,1348474,Camille Cottin,2
583268,7693,François Berléand,3
583268,10917,Simon Abkarian,4
583268,149989,Eye Haïdara,5
583268,131607,Rebecca Marder,6
583268,145121,Pierre Niney,7
583268,5445,Zinedine Soualem,8
583268,490786,Virginie Hocq,9
530254,2053219,Kim Da-mi,0
530254,1294946,Cho Min-soo,1
530254,93999,Park Hee-soon,2
530254,1255881,Choi Woo-shik,3
530254,1787992,Go Min-si,4
530254,572227,Choi Jung-woo,5
530254,146861,Oh Mi-hee,6
530254,3133888,Lee Jung-hyoung,7
530254,1717332,Jeong Da-eun,8
530254,77182,Kim Byeong-ok,9
263341,1341,Donnie Yen,0
263341,1620,Michelle Yeoh,1
263341,58319,Jason Scott Lee,2
263341,1583307,Natasha Liu Bordizzo,3
263341,232499,Harry Shum Jr.,4
263341,113948,Eugenia Yuan,5
263341,2974,Roger Yuan,6
263341,145248,Chris Pang,7
263341,1296430,JuJu Chan,8
263341,61705,Woon Young Park,9
334538,27578,Elliot Page,0
334538,38940,Evan Rachel Wood,1
334538,2978,Max Minghella,2
334538,540,Callum Keith Rennie,3
334538,67979,Michael Eklund,4
334538,19957,Wendy Crewson,5
334538,1956997,Ronin Cara,6
334538,1956998,Owen Cara,7
334538,1813878,Crystal Pite,8
334538,179495,Lorne Cardinal,9
25643,6383,Aaron Eckhart,0
25643,4491,Jennifer Aniston,1
25643,58873,Dan Fogler,2
25643,20750,Judy Greer,3
25643,8349,Martin Sheen,4
25643,116549,Deirdre Blades,5
25643,3911,John Carroll Lynch,6
25643,64154,Sasha Alexander,7
25643,4432,Frances Conroy,8
25643,29234,Joe Anderson,9
10876,118,Geoffrey Rush,0
10876,204,Kate Winslet,1
10876,73421,Joaquin Phoenix,2
10876,3895,Michael Caine,3
10876,8226,Billie Whitelaw,4
10876,8979,Patrick Malahide,5
10876,23496,Amelia Warner,6
10876,1230265,Jane Menelaus,7
10876,32203,Stephen Moyer,8
10876,1402411,Tony Pritchard,9
44249,130597,Dennis To Yu-Hang,0
44249,589340,Crystal Huang Yi,1
44249,62414,Yuen Biao,2
44249,130598,Louis Fan Siu-Wong,3
44249,1174766,Rose Chan Ka-Wun,4
44249,1439708,Ip Chun,5
44249,62410,Sammo Hung Kam-Bo,6
44249,112987,Bernice Liu Bik-Yee,7
44249,25251,Lam Suet,8
44249,109813,Josie Xu Jiao,9
13550,862,George C. Scott,0
13550,74636,Trish Van Devere,1
13550,19550,Melvyn Douglas,2
13550,15765,John Colicos,3
13550,101851,Barry Morse,4
13550,3639,Madeleine Sherwood,5
13550,92959,Helen Burns,6
13550,4976,Eric Christmas,7
13550,1219190,Frances Hyland,8
13550,1091873,Ruth Springford,9
97614,8783,Eric Bana,0
97614,59315,Olivia Wilde,1
97614,56365,Charlie Hunnam,2
97614,51072,Kate Mara,3
97614,10823,Kris Kristofferson,4
97614,5606,Sissy Spacek,5
97614,4515,Treat Williams,6
97614,207818,Patrick Kerton,7
97614,30617,Jason Cavalier,8
97614,104897,Allison Graham,9
199534,45210,John Jarratt,0
199534,1213279,Ryan Corr,1
199534,1292825,Ben Gerrard,2
199534,187172,Shane Connor,3
199534,1278955,Shannon Ashlyn,4
199534,1278956,Philippe Klaus,5
199534,1292826,Chloé Boreham,6
199534,1365550,Sarah Roberts,7
199534,119933,Gerard Kennedy,8
199534,75747,Annie Byron,9
56903,59270,Riccardo Scamarcio,0
56903,88082,Katy Louise Saunders,1
56903,232741,Mauro Meconi,2
56903,120182,Maria Chiara Augenti,3
56903,1487573,Giulia Elettra Gorietti,4
56903,90322,Ivan Bacchi,5
56903,1487574,Carmela Vincenti,6
56903,1444903,Gianna Paola Scaffidi,7
56903,1871488,Alessandro Prete,8
56903,119950,Claudio Bigagli,9
56715,1003,Jean Reno,0
56715,28781,Christian Clavier,1
56715,18979,Christina Applegate,2
56715,11154,Matt Ross,3
56715,1234,Tara Reid,4
56715,20751,Bridgette Wilson-Sampras,5
56715,103833,John Aylward,6
56715,56890,Malcolm McDowell,7
56715,95741,George Plimpton,8
56715,58079,Sarah Badel,9
73499,1205,Richard Gere,0
73499,17052,Topher Grace,1
73499,8349,Martin Sheen,2
73499,39660,Tamer Hassan,3
73499,32203,Stephen Moyer,4
73499,59238,Christopher Rodriguez Marquette,5
73499,51992,Odette Annable,6
73499,34408,Stana Katic,7
73499,150672,Yuriy Sardarov,8
73499,82821,Jeffrey Pierce,9
9592,40980,Susan May Pratt,0
9592,58115,Eric Dane,1
9592,58112,Richard Speight Jr.,2
9592,58113,Niklaus Lange,3
9592,58114,Ali Hillis,4
9592,49914,Cameron Richardson,5
58428,60072,Sara Paxton,0
58428,60846,Pat Healy,1
58428,11084,Kelly McGillis,2
58428,121952,George Riddle,3
58428,139135,Lena Dunham,4
58428,88547,John Speredakos,5
58428,88548,Brenda Cooney,6
58428,90777,Alison Bartlett,7
58428,1614459,Jake Ryan,8
58428,101545,Sean Reid,9
1110358,2185414,Raphaël Quenard,0
1110358,146287,Pio Marmaï,1
1110358,588159,Blanche Gardin,2
1110358,1977924,Sébastien Chassagne,3
1110358,1826078,Agnès Hurstel,4
1110358,1222735,Jean-Paul Solal,5
1110358,2176173,Laurent Nicolas,6
1110358,1457858,Mustapha Abourachid,7
1110358,32515,Sava Lolov,8
1110358,1767918,Charlotte Laemmel,9
144789,3131,Antonio Banderas,0
144789,955,Penélope Cruz,1
144789,1533666,Coté Soler,2
144789,3483,Antonio de la Torre,3
144789,112901,Hugo Silva,4
144789,121689,Miguel Ángel Silvestre,5
144789,590299,Laya Martí,6
144789,1610,Javier Cámara,7
144789,114461,Carlos Areces,8
144789,34021,Raúl Arévalo,9
44251,90496,Masako Nozawa,0
44251,65510,Mayumi Tanaka,1
44251,1686,Takeshi Kusao,2
44251,90569,Yuko Minaguchi,3
44251,1249735,Junko Shimakata,4
44251,87583,Chafurin,5
44251,122654,Hisao Egawa,6
44251,1253027,Yoshiyuki Kono,7
44251,2743780,Asuka Kimura,8
44251,115790,Bin Shimada,9
227700,2983,Mark Strong,0
227700,527313,Taissa Farmiga,1
227700,1248,Brian Cox,2
227700,13363,Saskia Reeves,3
227700,176227,Richard Dillane,4
227700,30430,Indira Varma,5
227700,1284,Noah Taylor,6
227700,110424,Alberto Ammann,7
227700,550552,Jessica Barden,8
227700,1232067,Clare Calbraith,9
10576,7301,Anthony Perkins,0
10576,7303,Vera Miles,1
10576,39117,Meg Tilly,2
10576,1162,Robert Loggia,3
10576,11901,Dennis Franz,4
10576,73349,Hugh Gillin,5
10576,19110,Virginia Gregg,6
10576,31266,Claudia Bryar,7
10576,31002,Robert Alan Browne,8
10576,160286,Ben Hartigan,9
15400,7090,Kelsey Grammer,0
15400,78076,Wayne Allwine,1
15400,6035,Russi Taylor,2
15400,34478,Tony Anselmo,3
15400,1214947,Diane Michelle,4
15400,34983,Tress MacNeille,5
15400,21874,Alan Young,6
15400,84213,Bill Farmer,7
15400,35219,Corey Burton,8
15400,1225512,Shaun Fleming,9
1552,67773,Steve Martin,0
1552,2453,Mary Steenburgen,1
1552,1902,Dianne Wiest,2
1552,4765,Jason Robards,3
1552,8872,Rick Moranis,4
1552,3999,Tom Hulce,5
1552,17495,Martha Plimpton,6
1552,6384,Keanu Reeves,7
1552,27106,Harley Jane Kozak,8
1552,73421,Joaquin Phoenix,9
9910,1158,Al Pacino,0
9910,10297,Matthew McConaughey,1
9910,14343,Rene Russo,2
9910,23346,Armand Assante,3
9910,12799,Jeremy Piven,4
9910,5915,Jaime King,5
9910,4728,Kevin Chapman,6
9910,60291,Denise Galik,7
9910,16183,Gedde Watanabe,8
9910,43903,Carly Pope,9
630220,53422,Vittoria Puccini,0
630220,1822392,Benedetta Porcaroli,1
630220,1047948,Edoardo Leo,2
630220,124760,Sara Lazzaro,3
630220,126986,Marco Messeri,4
630220,2406108,Betti Pedrazzi,5
630220,1138749,Alessandro Giallocosta,6
630220,2619724,Filippo Gili,7
630220,1147964,Giacomo Rosselli,8
630220,2659133,Laura Obiols,9
11908,59231,Joel David Moore,0
11908,70899,Amara Zaragoza,1
11908,35596,Deon Richmond,2
11908,62596,Kane Hodder,3
11908,966742,Joleigh Fioravanti,4
11908,123149,Mercedes McNab,5
11908,155649,Joel Murray,6
11908,77993,Parry Shen,7
11908,18262,Richard Riehle,8
11908,54044,Patrika Darbo,9
777245,108916,Rooney Mara,0
777245,120932,Claire Foy,1
777245,1498158,Jessie Buckley,2
777245,19239,Judith Ivey,3
777245,17064,Ben Whishaw,4
777245,29384,Sheila McCarthy,5
777245,3126870,Kate Hallett,6
777245,1871793,Michelle McLeod,7
777245,2728905,Liv McNeil,8
777245,1477963,August Winter,9
1010600,1592855,Madelaine Petsch,0
1010600,1798797,Froy Gutierrez,1
1010600,222122,Gabriel Basso,2
